transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1905,2023-09-15,14:03:00,113,Male,36,Beauty,4,500,230,2000
1906,2023-10-12,15:49:00,108,Male,29,Clothing,1,50,18,50
1907,2023-12-21,14:23:00,87,Male,36,Beauty,4,500,230,2000
1908,2022-12-12,14:48:00,99,Male,29,Clothing,1,50,26,50
1909,2022-11-27,15:57:00,56,Male,54,Electronics,2,50,16.5,100
1910,2023-11-19,15:52:00,62,Male,63,Electronics,2,500,195,1000
1911,2023-10-09,15:38:00,74,Female,45,Electronics,1,30,13.5,30
1912,2022-09-30,15:46:00,99,Male,54,Electronics,2,50,17.5,100
1913,2022-09-24,12:30:00,91,Male,63,Electronics,2,500,265,1000
1914,2022-09-23,12:10:00,94,Female,45,Electronics,1,30,13.2,30
1915,2023-11-19,15:12:00,71,Female,50,Electronics,4,300,132,1200
1916,2022-11-11,15:37:00,91,Female,56,Clothing,1,300,150,300
1917,2022-12-24,12:41:00,56,Female,50,Electronics,4,300,162,1200
1918,2023-09-05,16:37:00,52,Female,56,Clothing,1,300,135,300
1919,2023-12-17,12:30:00,55,Female,21,Electronics,3,300,87,900
1920,2022-09-05,14:15:00,98,Female,47,Beauty,2,25,7,50
1921,2022-11-07,15:28:00,75,Female,46,Electronics,1,300,81,300
1922,2022-12-24,16:38:00,73,Female,51,Beauty,2,500,125,1000
1923,2023-11-22,12:15:00,102,Female,21,Electronics,3,300,138,900
1924,2022-12-13,13:35:00,106,Female,47,Beauty,2,25,12,50
1925,2022-10-31,13:30:00,74,Female,46,Electronics,1,300,135,300
1926,2022-11-20,13:27:00,86,Female,51,Beauty,2,500,250,1000
1927,2023-11-22,14:10:00,62,Female,44,Clothing,2,300,84,600
1928,2023-11-19,13:02:00,59,Female,47,Clothing,2,50,13,100
1929,2022-11-10,14:08:00,50,Female,46,Beauty,3,30,15.6,90
1930,2022-12-01,14:49:00,82,Female,44,Clothing,2,300,138,600
1931,2023-10-05,13:58:00,81,Female,47,Clothing,2,50,22.5,100
1932,2023-09-09,12:46:00,110,Female,46,Beauty,3,30,16.5,90
1933,2022-09-03,12:22:00,61,Female,30,Electronics,4,50,14,200
1934,2023-12-15,13:41:00,113,Female,30,Beauty,3,300,108,900
1935,2022-09-10,15:07:00,54,Male,48,Electronics,3,50,17,150
1936,2022-10-01,15:42:00,84,Male,29,Clothing,1,50,22,50
1937,2023-12-25,14:44:00,76,Male,34,Electronics,2,25,13.5,50
1938,2022-12-06,12:37:00,55,Female,30,Electronics,4,50,23,200
1939,2022-10-27,13:31:00,61,Female,30,Beauty,3,300,114,900
1940,2023-11-15,12:06:00,74,Male,48,Electronics,3,50,19.5,150
1941,2023-11-25,16:53:00,109,Male,29,Clothing,1,50,22.5,50
1942,2023-10-18,14:20:00,51,Male,34,Electronics,2,25,6.25,50
1943,2023-12-17,14:49:00,78,Female,42,Clothing,1,300,108,300
1944,2022-11-18,14:52:00,107,Female,42,Clothing,1,300,156,300
1945,2022-12-03,12:40:00,100,Male,48,Beauty,2,500,145,1000
1946,2023-12-20,12:38:00,106,Male,48,Beauty,2,500,240,1000
1947,2023-10-12,15:39:00,78,Female,26,Beauty,1,25,9,25
1948,2023-10-31,13:46:00,95,Female,27,Electronics,1,25,10.25,25
1949,2023-12-12,16:46:00,75,Female,20,Electronics,1,300,96,300
1950,2022-10-31,15:06:00,58,Female,61,Clothing,4,25,10.5,100
1951,2022-11-17,15:55:00,70,Female,60,Electronics,3,300,144,900
1952,2022-10-19,16:52:00,106,Male,35,Beauty,1,500,225,500
1953,2022-09-30,16:50:00,93,Female,26,Beauty,1,25,9.5,25
1954,2022-12-16,15:58:00,70,Female,27,Electronics,1,25,11.25,25
1955,2022-12-01,15:17:00,86,Female,20,Electronics,1,300,126,300
1956,2022-11-17,13:43:00,82,Female,61,Clothing,4,25,13.5,100
1957,2022-09-16,13:44:00,99,Female,60,Electronics,3,300,102,900
1958,2022-10-13,12:22:00,55,Male,35,Beauty,1,500,225,500
1959,2023-09-24,13:26:00,87,Female,51,Clothing,3,50,17,150
1960,2023-12-05,12:56:00,68,Female,32,Electronics,1,50,26,50
1961,2022-11-13,14:48:00,52,Female,51,Clothing,3,50,24.5,150
1962,2022-11-08,12:40:00,102,Female,32,Electronics,1,50,16.5,50
1963,2023-10-06,12:10:00,82,Female,43,Electronics,4,300,105,1200
1964,2023-09-29,16:42:00,50,Female,43,Electronics,4,300,132,1200
1965,2022-11-20,14:32:00,61,Female,64,Beauty,1,50,19,50
1966,2022-09-08,12:55:00,85,Female,32,Beauty,4,50,15,200
1967,2023-10-30,15:23:00,95,Female,38,Beauty,3,300,162,900
1968,2022-11-28,14:13:00,71,Female,47,Clothing,2,300,105,600
1969,2022-11-13,16:51:00,50,Male,23,Clothing,1,30,15.3,30
1970,2023-09-14,14:28:00,110,Female,34,Clothing,2,50,19.5,100
1971,2022-11-12,16:41:00,103,Female,64,Beauty,1,50,16.5,50
1972,2022-10-22,15:56:00,111,Female,32,Beauty,4,50,27.5,200
1973,2023-12-18,15:22:00,74,Female,38,Beauty,3,300,150,900
1974,2022-10-04,14:03:00,84,Female,47,Clothing,2,300,75,600
1975,2022-11-18,15:27:00,66,Male,23,Clothing,1,30,16.2,30
1976,2022-12-04,13:11:00,96,Female,34,Clothing,2,50,14.5,100
1977,2023-09-16,12:54:00,50,Male,18,Beauty,2,50,26.5,100
1978,2022-10-23,13:20:00,77,Female,54,Electronics,2,300,153,600
1979,2022-12-20,16:05:00,69,Male,18,Beauty,2,50,21.5,100
1980,2023-12-19,14:06:00,110,Female,54,Electronics,2,300,81,600
1981,2023-09-08,14:29:00,80,Male,64,Electronics,2,25,6.75,50
1982,2022-09-03,16:52:00,109,Female,44,Clothing,4,500,170,2000
1983,2022-10-31,13:30:00,97,Female,44,Electronics,1,25,8.25,25
1984,2023-11-22,13:14:00,102,Male,64,Electronics,2,25,12,50
1985,2023-12-12,16:44:00,99,Female,44,Clothing,4,500,245,2000
1986,2022-09-06,16:21:00,109,Female,44,Electronics,1,25,13.25,25
1987,2022-09-03,13:09:00,81,Female,51,Beauty,2,300,132,600
1988,2022-10-16,12:42:00,79,Female,49,Electronics,4,25,13,100
1989,2022-09-03,13:55:00,59,Female,30,Beauty,3,500,155,1500
1990,2022-10-30,14:47:00,64,Male,46,Beauty,4,300,81,1200
1991,2023-10-01,16:20:00,79,Female,51,Beauty,2,300,117,600
1992,2022-11-21,15:28:00,88,Female,49,Electronics,4,25,10.5,100
1993,2023-10-10,13:35:00,79,Female,30,Beauty,3,500,225,1500
1994,2023-12-17,12:34:00,93,Male,46,Beauty,4,300,87,1200
1995,2023-11-20,12:09:00,62,Male,60,Electronics,2,25,12,50
1996,2022-11-09,12:15:00,109,Male,60,Electronics,2,25,7.5,50
1997,2022-09-12,14:02:00,54,Male,42,Beauty,3,500,235,1500
1998,2023-10-08,12:41:00,98,Male,55,Electronics,1,30,15,30
1999,2023-11-22,14:59:00,82,Male,42,Beauty,3,500,235,1500
2000,2022-09-23,16:24:00,89,Male,55,Electronics,1,30,10.8,30
